user_id,product_id,timestamp,action
931,2,2026-02-21 17:13:53.657988,view
53,14,2026-02-21 17:23:53.657988,view
263,23,2026-02-21 17:25:53.657988,cart
25,6,2026-02-21 17:28:53.657988,purchase
727,31,2026-02-21 17:29:53.657988,view
189,48,2026-02-21 17:30:53.657988,view
685,12,2026-02-21 17:31:53.657988,purchase
347,42,2026-02-21 17:36:53.657988,view
931,2,2026-02-21 17:36:53.657988,cart
113,67,2026-02-21 17:39:53.657988,view
413,53,2026-02-21 17:40:53.657988,cart
743,63,2026-02-21 17:41:53.657988,view
496,9,2026-02-21 17:43:53.657988,cart
48,90,2026-02-21 17:48:53.657988,cart
25,49,2026-02-21 17:51:53.657988,view
113,71,2026-02-21 17:52:53.657988,view
48,83,2026-02-21 17:52:53.657988,view
479,13,2026-02-21 17:53:53.657988,view
347,36,2026-02-21 17:53:53.657988,cart
924,21,2026-02-21 17:54:53.657988,cart
263,29,2026-02-21 17:54:53.657988,view
53,34,2026-02-21 18:00:53.657988,view
727,80,2026-02-21 18:00:53.657988,view
189,13,2026-02-21 18:01:53.657988,view
25,10,2026-02-21 18:06:53.657988,cart
931,66,2026-02-21 18:06:53.657988,view
413,49,2026-02-21 18:08:53.657988,view
924,74,2026-02-21 18:09:53.657988,cart
496,11,2026-02-21 18:10:53.657988,view
347,42,2026-02-21 18:14:53.657988,view
357,16,2026-02-21 18:14:53.657988,view
685,11,2026-02-21 18:14:53.657988,view
189,47,2026-02-21 18:14:53.657988,view
727,71,2026-02-21 18:24:53.657988,view
496,21,2026-02-21 18:25:53.657988,purchase
48,80,2026-02-21 18:27:53.657988,view
727,45,2026-02-21 18:30:53.657988,view
357,41,2026-02-21 18:31:53.657988,cart
357,26,2026-02-21 18:36:53.657988,view
48,39,2026-02-21 18:38:53.657988,purchase
479,33,2026-02-21 18:38:53.657988,view
413,59,2026-02-21 18:41:53.657988,view
924,36,2026-02-21 18:46:53.657988,cart
357,35,2026-02-21 18:49:53.657988,view
25,58,2026-02-21 18:50:53.657988,view
113,14,2026-02-21 18:51:53.657988,purchase
263,23,2026-02-21 18:53:53.657988,view
479,42,2026-02-21 18:54:53.657988,cart
924,35,2026-02-21 18:56:53.657988,view
53,73,2026-02-21 18:59:53.657988,cart
347,75,2026-02-21 19:03:53.657988,purchase
685,5,2026-02-21 19:05:53.657988,view
189,13,2026-02-21 19:07:53.657988,view
113,64,2026-02-21 19:07:53.657988,view
25,4,2026-02-21 19:12:53.657988,view
29,71,2026-02-21 19:14:53.657988,view
413,50,2026-02-21 19:16:53.657988,view
727,74,2026-02-21 19:19:53.657988,view
113,3,2026-02-21 19:20:53.657988,view
53,20,2026-02-21 19:20:53.657988,cart
48,32,2026-02-21 19:21:53.657988,cart
48,40,2026-02-21 19:24:53.657988,view
29,83,2026-02-21 19:37:53.657988,view
29,2,2026-02-21 19:41:53.657988,view
357,21,2026-02-21 19:49:53.657988,view
685,56,2026-02-21 19:51:53.657988,view
48,44,2026-02-21 19:52:53.657988,view
479,19,2026-02-21 19:54:53.657988,view
924,33,2026-02-21 19:56:53.657988,view
347,72,2026-02-21 19:56:53.657988,view
48,83,2026-02-21 19:58:53.657988,view
113,64,2026-02-21 20:03:53.657988,view
357,33,2026-02-21 20:10:53.657988,purchase
25,14,2026-02-21 20:12:53.657988,cart
413,50,2026-02-21 20:13:53.657988,view
364,48,2026-02-21 20:14:53.657988,cart
323,20,2026-02-21 20:14:53.657988,view
727,71,2026-02-21 20:16:53.657988,view
685,84,2026-02-21 20:17:53.657988,cart
29,10,2026-02-21 20:18:53.657988,view
53,44,2026-02-21 20:19:53.657988,view
113,68,2026-02-21 20:21:53.657988,view
727,67,2026-02-21 20:22:53.657988,view
357,40,2026-02-21 20:22:53.657988,view
479,46,2026-02-21 20:27:53.657988,cart
364,4,2026-02-21 20:31:53.657988,view
364,9,2026-02-21 20:35:53.657988,purchase
347,43,2026-02-21 20:37:53.657988,view
364,13,2026-02-21 20:40:53.657988,view
25,11,2026-02-21 20:42:53.657988,view
924,44,2026-02-21 20:44:53.657988,view
357,17,2026-02-21 20:45:53.657988,view
347,41,2026-02-21 20:45:53.657988,purchase
685,86,2026-02-21 20:49:53.657988,view
413,19,2026-02-21 20:49:53.657988,cart
25,50,2026-02-21 20:51:53.657988,view
48,44,2026-02-21 20:52:53.657988,view
48,33,2026-02-21 20:59:53.657988,view
364,3,2026-02-21 21:00:53.657988,view
357,20,2026-02-21 21:02:53.657988,cart
323,22,2026-02-21 21:06:53.657988,view
53,42,2026-02-21 21:10:53.657988,cart
685,2,2026-02-21 21:12:53.657988,view
29,12,2026-02-21 21:16:53.657988,view
727,41,2026-02-21 21:16:53.657988,view
479,25,2026-02-21 21:19:53.657988,view
53,62,2026-02-21 21:23:53.657988,cart
364,2,2026-02-21 21:23:53.657988,view
413,50,2026-02-21 21:24:53.657988,view
413,33,2026-02-21 21:28:53.657988,view
924,71,2026-02-21 21:28:53.657988,purchase
323,82,2026-02-21 21:29:53.657988,cart
924,74,2026-02-21 21:34:53.657988,view
323,24,2026-02-21 21:35:53.657988,cart
357,35,2026-02-21 21:36:53.657988,view
48,40,2026-02-21 21:37:53.657988,view
727,37,2026-02-21 21:39:53.657988,view
924,85,2026-02-21 21:40:53.657988,cart
25,6,2026-02-21 21:42:53.657988,view
413,16,2026-02-21 21:43:53.657988,cart
25,57,2026-02-21 21:50:53.657988,cart
364,6,2026-02-21 21:51:53.657988,cart
357,26,2026-02-21 21:56:53.657988,view
685,83,2026-02-21 21:58:53.657988,view
357,37,2026-02-21 22:00:53.657988,view
364,11,2026-02-21 22:08:53.657988,cart
479,24,2026-02-21 22:08:53.657988,purchase
29,14,2026-02-21 22:11:53.657988,view
924,33,2026-02-21 22:12:53.657988,cart
29,14,2026-02-21 22:13:53.657988,view
891,40,2026-02-21 22:14:53.657988,view
493,77,2026-02-21 22:14:53.657988,view
586,79,2026-02-21 22:14:53.657988,view
586,18,2026-02-21 22:19:53.657988,cart
364,12,2026-02-21 22:20:53.657988,view
53,43,2026-02-21 22:20:53.657988,cart
891,35,2026-02-21 22:22:53.657988,view
479,23,2026-02-21 22:25:53.657988,cart
493,30,2026-02-21 22:28:53.657988,purchase
586,7,2026-02-21 22:29:53.657988,view
924,71,2026-02-21 22:31:53.657988,cart
323,20,2026-02-21 22:34:53.657988,view
493,25,2026-02-21 22:37:53.657988,view
53,78,2026-02-21 22:37:53.657988,view
727,44,2026-02-21 22:37:53.657988,view
53,66,2026-02-21 22:52:53.657988,view
685,6,2026-02-21 22:53:53.657988,view
924,36,2026-02-21 22:54:53.657988,cart
493,21,2026-02-21 22:55:53.657988,purchase
357,30,2026-02-21 22:56:53.657988,cart
891,41,2026-02-21 22:57:53.657988,cart
493,26,2026-02-21 23:05:53.657988,view
924,36,2026-02-21 23:05:53.657988,view
29,13,2026-02-21 23:06:53.657988,view
364,50,2026-02-21 23:09:53.657988,view
802,33,2026-02-21 23:14:53.657988,view
49,43,2026-02-21 23:14:53.657988,view
254,88,2026-02-21 23:14:53.657988,view
685,5,2026-02-21 23:15:53.657988,view
364,46,2026-02-21 23:15:53.657988,view
727,35,2026-02-21 23:16:53.657988,view
924,39,2026-02-21 23:19:53.657988,purchase
323,22,2026-02-21 23:21:53.657988,cart
586,27,2026-02-21 23:21:53.657988,view
924,68,2026-02-21 23:22:53.657988,view
479,20,2026-02-21 23:22:53.657988,view
323,82,2026-02-21 23:30:53.657988,view
493,77,2026-02-21 23:31:53.657988,cart
479,44,2026-02-21 23:35:53.657988,view
357,35,2026-02-21 23:38:53.657988,cart
254,82,2026-02-21 23:48:53.657988,cart
802,38,2026-02-21 23:49:53.657988,view
891,45,2026-02-21 23:57:53.657988,view
685,3,2026-02-21 23:58:53.657988,view
49,20,2026-02-21 23:59:53.657988,view
493,77,2026-02-22 00:00:53.657988,view
323,35,2026-02-22 00:03:53.657988,view
29,33,2026-02-22 00:06:53.657988,purchase
727,33,2026-02-22 00:12:53.657988,view
29,9,2026-02-22 00:12:53.657988,view
731,49,2026-02-22 00:14:53.657988,view
259,65,2026-02-22 00:14:53.657988,view
765,87,2026-02-22 00:14:53.657988,view
586,17,2026-02-22 00:17:53.657988,purchase
479,38,2026-02-22 00:18:53.657988,view
29,2,2026-02-22 00:19:53.657988,view
685,76,2026-02-22 00:23:53.657988,purchase
493,87,2026-02-22 00:24:53.657988,view
323,19,2026-02-22 00:24:53.657988,cart
49,84,2026-02-22 00:26:53.657988,view
254,72,2026-02-22 00:35:53.657988,view
891,33,2026-02-22 00:35:53.657988,view
765,39,2026-02-22 00:37:53.657988,purchase
802,39,2026-02-22 00:45:53.657988,view
891,36,2026-02-22 00:45:53.657988,view
29,5,2026-02-22 00:48:53.657988,view
259,69,2026-02-22 00:48:53.657988,purchase
493,28,2026-02-22 00:50:53.657988,view
259,8,2026-02-22 00:50:53.657988,view
493,83,2026-02-22 00:55:53.657988,view
891,58,2026-02-22 00:55:53.657988,cart
685,82,2026-02-22 00:57:53.657988,cart
727,73,2026-02-22 00:59:53.657988,cart
49,45,2026-02-22 01:00:53.657988,cart
323,79,2026-02-22 01:03:53.657988,view
731,68,2026-02-22 01:03:53.657988,view
479,52,2026-02-22 01:04:53.657988,view
323,90,2026-02-22 01:05:53.657988,view
685,83,2026-02-22 01:06:53.657988,view
685,7,2026-02-22 01:11:53.657988,cart
733,54,2026-02-22 01:14:53.657988,view
586,22,2026-02-22 01:15:53.657988,purchase
765,35,2026-02-22 01:21:53.657988,view
254,11,2026-02-22 01:23:53.657988,view
727,67,2026-02-22 01:26:53.657988,view
802,58,2026-02-22 01:29:53.657988,cart
765,35,2026-02-22 01:29:53.657988,view
685,14,2026-02-22 01:35:53.657988,view
685,48,2026-02-22 01:38:53.657988,view
259,15,2026-02-22 01:39:53.657988,purchase
479,90,2026-02-22 01:40:53.657988,view
323,84,2026-02-22 01:41:53.657988,view
727,44,2026-02-22 01:41:53.657988,view
323,4,2026-02-22 01:43:53.657988,purchase
29,38,2026-02-22 01:44:53.657988,view
765,59,2026-02-22 01:49:53.657988,view
733,89,2026-02-22 01:50:53.657988,view
731,51,2026-02-22 01:50:53.657988,view
586,73,2026-02-22 01:54:53.657988,view
891,34,2026-02-22 01:55:53.657988,view
685,9,2026-02-22 01:57:53.657988,purchase
891,89,2026-02-22 01:59:53.657988,view
49,27,2026-02-22 02:00:53.657988,view
586,21,2026-02-22 02:02:53.657988,view
49,32,2026-02-22 02:06:53.657988,view
259,63,2026-02-22 02:07:53.657988,purchase
802,60,2026-02-22 02:10:53.657988,cart
479,67,2026-02-22 02:13:53.657988,view
844,11,2026-02-22 02:14:53.657988,view
98,80,2026-02-22 02:14:53.657988,view
29,12,2026-02-22 02:15:53.657988,cart
254,72,2026-02-22 02:17:53.657988,view
727,45,2026-02-22 02:18:53.657988,cart
29,11,2026-02-22 02:18:53.657988,view
323,24,2026-02-22 02:18:53.657988,purchase
731,68,2026-02-22 02:22:53.657988,view
891,31,2026-02-22 02:36:53.657988,purchase
685,90,2026-02-22 02:41:53.657988,cart
259,73,2026-02-22 02:46:53.657988,cart
49,39,2026-02-22 02:46:53.657988,purchase
733,21,2026-02-22 02:48:53.657988,view
586,39,2026-02-22 02:51:53.657988,view
323,90,2026-02-22 02:55:53.657988,purchase
844,54,2026-02-22 02:57:53.657988,purchase
98,83,2026-02-22 03:01:53.657988,view
731,46,2026-02-22 03:03:53.657988,cart
802,54,2026-02-22 03:03:53.657988,cart
727,38,2026-02-22 03:05:53.657988,view
891,58,2026-02-22 03:05:53.657988,cart
254,84,2026-02-22 03:10:53.657988,view
29,1,2026-02-22 03:14:53.657988,cart
49,44,2026-02-22 03:15:53.657988,view
259,3,2026-02-22 03:22:53.657988,cart
259,70,2026-02-22 03:24:53.657988,view
29,5,2026-02-22 03:25:53.657988,view
891,34,2026-02-22 03:30:53.657988,cart
802,15,2026-02-22 03:30:53.657988,cart
323,75,2026-02-22 03:33:53.657988,view
254,75,2026-02-22 03:34:53.657988,view
733,47,2026-02-22 03:37:53.657988,view
844,49,2026-02-22 03:40:53.657988,view
733,48,2026-02-22 03:49:53.657988,view
586,21,2026-02-22 03:50:53.657988,view
29,5,2026-02-22 03:52:53.657988,view
254,18,2026-02-22 03:53:53.657988,view
98,78,2026-02-22 03:56:53.657988,view
259,12,2026-02-22 03:59:53.657988,view
844,27,2026-02-22 04:02:53.657988,cart
98,10,2026-02-22 04:11:53.657988,purchase
49,19,2026-02-22 04:11:53.657988,view
802,32,2026-02-22 04:19:53.657988,view
323,17,2026-02-22 04:23:53.657988,view
802,53,2026-02-22 04:27:53.657988,view
98,58,2026-02-22 04:29:53.657988,view
254,64,2026-02-22 04:30:53.657988,view
891,60,2026-02-22 04:30:53.657988,view
586,54,2026-02-22 04:30:53.657988,view
891,41,2026-02-22 04:34:53.657988,cart
29,15,2026-02-22 04:41:53.657988,view
49,17,2026-02-22 04:45:53.657988,view
844,13,2026-02-22 04:49:53.657988,purchase
49,19,2026-02-22 04:52:53.657988,view
254,90,2026-02-22 04:53:53.657988,view
259,15,2026-02-22 04:55:53.657988,purchase
323,86,2026-02-22 05:02:53.657988,view
802,56,2026-02-22 05:03:53.657988,view
891,52,2026-02-22 05:07:53.657988,view
98,81,2026-02-22 05:13:53.657988,view
588,15,2026-02-22 05:14:53.657988,view
650,45,2026-02-22 05:14:53.657988,view
913,31,2026-02-22 05:14:53.657988,view
586,14,2026-02-22 05:17:53.657988,view
29,5,2026-02-22 05:18:53.657988,cart
98,2,2026-02-22 05:24:53.657988,view
254,79,2026-02-22 05:25:53.657988,view
259,13,2026-02-22 05:27:53.657988,view
586,45,2026-02-22 05:27:53.657988,cart
913,75,2026-02-22 05:28:53.657988,purchase
98,15,2026-02-22 05:31:53.657988,view
802,56,2026-02-22 05:34:53.657988,view
323,79,2026-02-22 05:46:53.657988,view
844,8,2026-02-22 05:47:53.657988,view
98,76,2026-02-22 05:48:53.657988,cart
586,8,2026-02-22 05:49:53.657988,view
254,70,2026-02-22 05:49:53.657988,view
49,41,2026-02-22 05:51:53.657988,view
259,12,2026-02-22 05:52:53.657988,cart
586,22,2026-02-22 05:52:53.657988,view
254,75,2026-02-22 05:57:53.657988,view
913,31,2026-02-22 05:58:53.657988,view
802,47,2026-02-22 06:05:53.657988,view
891,33,2026-02-22 06:06:53.657988,view
254,75,2026-02-22 06:07:53.657988,view
29,5,2026-02-22 06:09:53.657988,view
844,58,2026-02-22 06:09:53.657988,view
650,5,2026-02-22 06:13:53.657988,view
588,1,2026-02-22 06:14:53.657988,purchase
472,71,2026-02-22 06:14:53.657988,view
254,73,2026-02-22 06:17:53.657988,view
588,90,2026-02-22 06:19:53.657988,view
254,88,2026-02-22 06:20:53.657988,view
98,15,2026-02-22 06:22:53.657988,cart
254,64,2026-02-22 06:24:53.657988,view
29,12,2026-02-22 06:26:53.657988,purchase
254,81,2026-02-22 06:32:53.657988,view
259,66,2026-02-22 06:34:53.657988,cart
588,90,2026-02-22 06:35:53.657988,view
254,73,2026-02-22 06:36:53.657988,view
650,40,2026-02-22 06:42:53.657988,view
323,78,2026-02-22 06:42:53.657988,view
49,17,2026-02-22 06:43:53.657988,view
913,65,2026-02-22 06:44:53.657988,purchase
802,37,2026-02-22 06:50:53.657988,view
844,57,2026-02-22 06:51:53.657988,view
891,53,2026-02-22 06:54:53.657988,view
650,53,2026-02-22 06:55:53.657988,cart
29,10,2026-02-22 06:57:53.657988,cart
49,61,2026-02-22 07:02:53.657988,view
472,73,2026-02-22 07:06:53.657988,view
588,86,2026-02-22 07:10:53.657988,purchase
49,62,2026-02-22 07:12:53.657988,cart
616,77,2026-02-22 07:14:53.657988,view
251,46,2026-02-22 07:14:53.657988,purchase
962,87,2026-02-22 07:14:53.657988,view
98,9,2026-02-22 07:18:53.657988,view
844,56,2026-02-22 07:18:53.657988,view
323,89,2026-02-22 07:19:53.657988,cart
259,5,2026-02-22 07:21:53.657988,purchase
802,57,2026-02-22 07:24:53.657988,view
913,74,2026-02-22 07:25:53.657988,view
98,15,2026-02-22 07:26:53.657988,cart
913,63,2026-02-22 07:28:53.657988,view
254,67,2026-02-22 07:29:53.657988,view
802,60,2026-02-22 07:29:53.657988,view
29,10,2026-02-22 07:33:53.657988,view
891,44,2026-02-22 07:38:53.657988,purchase
98,84,2026-02-22 07:46:53.657988,view
650,48,2026-02-22 07:47:53.657988,view
259,4,2026-02-22 07:48:53.657988,view
913,37,2026-02-22 07:48:53.657988,view
844,81,2026-02-22 07:49:53.657988,view
650,39,2026-02-22 07:52:53.657988,view
891,45,2026-02-22 07:55:53.657988,view
588,87,2026-02-22 07:55:53.657988,view
472,27,2026-02-22 07:55:53.657988,view
49,36,2026-02-22 07:57:53.657988,view
323,17,2026-02-22 07:59:53.657988,view
616,72,2026-02-22 08:00:53.657988,view
802,21,2026-02-22 08:03:53.657988,view
98,82,2026-02-22 08:04:53.657988,view
962,65,2026-02-22 08:07:53.657988,cart
251,13,2026-02-22 08:08:53.657988,view
891,22,2026-02-22 08:09:53.657988,view
844,50,2026-02-22 08:11:53.657988,view
790,19,2026-02-22 08:14:53.657988,cart
46,37,2026-02-22 08:14:53.657988,cart
560,47,2026-02-22 08:14:53.657988,cart
29,10,2026-02-22 08:15:53.657988,view
802,34,2026-02-22 08:15:53.657988,view
913,74,2026-02-22 08:16:53.657988,cart
259,68,2026-02-22 08:21:53.657988,view
98,13,2026-02-22 08:24:53.657988,view
650,55,2026-02-22 08:26:53.657988,view
790,16,2026-02-22 08:26:53.657988,view
472,68,2026-02-22 08:29:53.657988,view
254,89,2026-02-22 08:29:53.657988,cart
962,73,2026-02-22 08:30:53.657988,view
251,77,2026-02-22 08:34:53.657988,view
46,36,2026-02-22 08:38:53.657988,view
913,20,2026-02-22 08:43:53.657988,view
323,29,2026-02-22 08:44:53.657988,view
891,46,2026-02-22 08:47:53.657988,view
616,79,2026-02-22 08:48:53.657988,view
323,28,2026-02-22 08:50:53.657988,purchase
254,65,2026-02-22 08:52:53.657988,view
49,34,2026-02-22 08:52:53.657988,view
802,44,2026-02-22 08:57:53.657988,view
560,64,2026-02-22 08:58:53.657988,cart
844,46,2026-02-22 08:59:53.657988,view
29,14,2026-02-22 09:03:53.657988,view
891,46,2026-02-22 09:11:53.657988,view
790,81,2026-02-22 09:11:53.657988,view
962,81,2026-02-22 09:12:53.657988,cart
254,71,2026-02-22 09:12:53.657988,purchase
945,15,2026-02-22 09:14:53.657988,view
98,87,2026-02-22 09:17:53.657988,view
844,60,2026-02-22 09:19:53.657988,view
46,41,2026-02-22 09:19:53.657988,view
913,71,2026-02-22 09:19:53.657988,view
560,54,2026-02-22 09:19:53.657988,view
650,31,2026-02-22 09:20:53.657988,cart
251,3,2026-02-22 09:22:53.657988,view
472,4,2026-02-22 09:24:53.657988,view
616,69,2026-02-22 09:26:53.657988,view
790,22,2026-02-22 09:28:53.657988,view
49,29,2026-02-22 09:29:53.657988,view
472,12,2026-02-22 09:34:53.657988,purchase
790,18,2026-02-22 09:35:53.657988,view
802,49,2026-02-22 09:38:53.657988,view
790,18,2026-02-22 09:43:53.657988,view
29,8,2026-02-22 09:44:53.657988,view
650,44,2026-02-22 09:46:53.657988,view
472,68,2026-02-22 09:47:53.657988,cart
323,25,2026-02-22 09:48:53.657988,view
962,64,2026-02-22 09:51:53.657988,view
802,57,2026-02-22 09:51:53.657988,view
98,7,2026-02-22 09:53:53.657988,cart
913,29,2026-02-22 09:54:53.657988,view
891,55,2026-02-22 09:56:53.657988,view
560,56,2026-02-22 09:58:53.657988,view
323,21,2026-02-22 09:58:53.657988,cart
98,1,2026-02-22 10:00:53.657988,view
254,51,2026-02-22 10:04:53.657988,cart
251,55,2026-02-22 10:04:53.657988,view
616,46,2026-02-22 10:05:53.657988,cart
472,8,2026-02-22 10:05:53.657988,view
945,15,2026-02-22 10:09:53.657988,view
913,54,2026-02-22 10:14:53.657988,view
46,72,2026-02-22 10:14:53.657988,view
251,56,2026-02-22 10:14:53.657988,view
962,82,2026-02-22 10:16:53.657988,view
98,80,2026-02-22 10:19:53.657988,cart
472,73,2026-02-22 10:22:53.657988,view
790,79,2026-02-22 10:26:53.657988,view
962,73,2026-02-22 10:28:53.657988,view
472,62,2026-02-22 10:31:53.657988,view
98,83,2026-02-22 10:32:53.657988,cart
650,58,2026-02-22 10:40:53.657988,view
29,45,2026-02-22 10:41:53.657988,view
945,29,2026-02-22 10:43:53.657988,view
891,35,2026-02-22 10:43:53.657988,view
962,63,2026-02-22 10:44:53.657988,cart
472,75,2026-02-22 10:45:53.657988,cart
962,68,2026-02-22 10:47:53.657988,view
254,78,2026-02-22 10:49:53.657988,view
802,49,2026-02-22 10:50:53.657988,view
560,56,2026-02-22 10:50:53.657988,purchase
46,82,2026-02-22 10:51:53.657988,cart
790,60,2026-02-22 10:54:53.657988,view
323,78,2026-02-22 10:54:53.657988,view
891,60,2026-02-22 10:56:53.657988,view
802,38,2026-02-22 10:57:53.657988,view
913,32,2026-02-22 10:59:53.657988,view
650,44,2026-02-22 11:00:53.657988,cart
616,45,2026-02-22 11:04:53.657988,cart
251,41,2026-02-22 11:08:53.657988,view
46,65,2026-02-22 11:08:53.657988,purchase
962,81,2026-02-22 11:10:53.657988,view
790,80,2026-02-22 11:21:53.657988,view
962,31,2026-02-22 11:23:53.657988,view
802,3,2026-02-22 11:31:53.657988,view
560,54,2026-02-22 11:36:53.657988,purchase
616,61,2026-02-22 11:39:53.657988,view
945,5,2026-02-22 11:40:53.657988,view
913,60,2026-02-22 11:40:53.657988,cart
650,44,2026-02-22 11:43:53.657988,view
962,63,2026-02-22 11:44:53.657988,view
472,69,2026-02-22 11:45:53.657988,view
913,63,2026-02-22 11:48:53.657988,view
891,52,2026-02-22 11:49:53.657988,view
251,2,2026-02-22 11:57:53.657988,view
650,36,2026-02-22 12:01:53.657988,view
251,58,2026-02-22 12:01:53.657988,view
46,40,2026-02-22 12:01:53.657988,view
560,54,2026-02-22 12:04:53.657988,cart
616,39,2026-02-22 12:06:53.657988,purchase
913,73,2026-02-22 12:08:53.657988,view
472,12,2026-02-22 12:12:53.657988,view
945,5,2026-02-22 12:13:53.657988,cart
707,49,2026-02-22 12:14:53.657988,view
707,21,2026-02-22 12:17:53.657988,purchase
46,54,2026-02-22 12:17:53.657988,cart
790,79,2026-02-22 12:17:53.657988,view
913,36,2026-02-22 12:19:53.657988,view
790,78,2026-02-22 12:24:53.657988,view
650,31,2026-02-22 12:27:53.657988,view
962,62,2026-02-22 12:28:53.657988,view
802,58,2026-02-22 12:31:53.657988,cart
251,4,2026-02-22 12:33:53.657988,view
650,53,2026-02-22 12:36:53.657988,view
945,24,2026-02-22 12:39:53.657988,view
945,16,2026-02-22 12:44:53.657988,view
46,67,2026-02-22 12:51:53.657988,view
46,90,2026-02-22 12:54:53.657988,view
251,5,2026-02-22 12:55:53.657988,view
616,41,2026-02-22 12:56:53.657988,view
790,86,2026-02-22 13:02:53.657988,view
707,48,2026-02-22 13:03:53.657988,cart
962,62,2026-02-22 13:05:53.657988,view
472,1,2026-02-22 13:12:53.657988,cart
359,38,2026-02-22 13:14:53.657988,view
690,5,2026-02-22 13:14:53.657988,cart
793,87,2026-02-22 13:14:53.657988,cart
150,15,2026-02-22 13:14:53.657988,view
913,61,2026-02-22 13:15:53.657988,view
802,31,2026-02-22 13:19:53.657988,view
251,59,2026-02-22 13:21:53.657988,cart
616,4,2026-02-22 13:23:53.657988,cart
150,1,2026-02-22 13:24:53.657988,cart
359,83,2026-02-22 13:25:53.657988,view
945,8,2026-02-22 13:27:53.657988,view
793,72,2026-02-22 13:27:53.657988,view
472,67,2026-02-22 13:28:53.657988,view
962,80,2026-02-22 13:29:53.657988,cart
46,68,2026-02-22 13:33:53.657988,view
790,77,2026-02-22 13:33:53.657988,view
650,67,2026-02-22 13:35:53.657988,view
793,10,2026-02-22 13:37:53.657988,purchase
913,42,2026-02-22 13:44:53.657988,view
707,77,2026-02-22 13:46:53.657988,cart
790,6,2026-02-22 13:48:53.657988,purchase
707,3,2026-02-22 13:50:53.657988,view
690,71,2026-02-22 13:53:53.657988,view
650,55,2026-02-22 13:54:53.657988,cart
251,16,2026-02-22 14:01:53.657988,view
359,40,2026-02-22 14:02:53.657988,purchase
650,60,2026-02-22 14:03:53.657988,view
650,37,2026-02-22 14:08:53.657988,view
945,1,2026-02-22 14:08:53.657988,view
790,49,2026-02-22 14:10:53.657988,view
150,2,2026-02-22 14:10:53.657988,view
616,46,2026-02-22 14:13:53.657988,view
150,71,2026-02-22 14:13:53.657988,view
707,63,2026-02-22 14:19:53.657988,view
46,40,2026-02-22 14:21:53.657988,view
793,35,2026-02-22 14:24:53.657988,view
962,75,2026-02-22 14:24:53.657988,view
616,73,2026-02-22 14:25:53.657988,view
46,53,2026-02-22 14:29:53.657988,view
150,9,2026-02-22 14:32:53.657988,view
707,30,2026-02-22 14:38:53.657988,view
690,28,2026-02-22 14:40:53.657988,view
359,80,2026-02-22 14:41:53.657988,cart
46,63,2026-02-22 14:42:53.657988,view
690,83,2026-02-22 14:45:53.657988,purchase
962,65,2026-02-22 14:49:53.657988,view
945,18,2026-02-22 14:55:53.657988,cart
793,2,2026-02-22 15:00:53.657988,view
251,11,2026-02-22 15:00:53.657988,view
690,82,2026-02-22 15:03:53.657988,cart
790,88,2026-02-22 15:04:53.657988,view
616,67,2026-02-22 15:05:53.657988,view
650,36,2026-02-22 15:07:53.657988,view
790,16,2026-02-22 15:13:53.657988,view
95,88,2026-02-22 15:14:53.657988,view
648,7,2026-02-22 15:14:53.657988,view
690,81,2026-02-22 15:19:53.657988,cart
790,16,2026-02-22 15:21:53.657988,view
945,11,2026-02-22 15:24:53.657988,view
707,51,2026-02-22 15:25:53.657988,view
150,90,2026-02-22 15:26:53.657988,view
790,22,2026-02-22 15:29:53.657988,view
648,85,2026-02-22 15:32:53.657988,view
790,22,2026-02-22 15:33:53.657988,cart
150,8,2026-02-22 15:34:53.657988,view
945,8,2026-02-22 15:36:53.657988,view
359,34,2026-02-22 15:36:53.657988,view
648,85,2026-02-22 15:39:53.657988,view
650,34,2026-02-22 15:51:53.657988,view
790,16,2026-02-22 15:52:53.657988,view
251,54,2026-02-22 15:52:53.657988,purchase
945,4,2026-02-22 15:54:53.657988,cart
616,62,2026-02-22 15:57:53.657988,cart
793,42,2026-02-22 16:00:53.657988,view
690,83,2026-02-22 16:09:53.657988,view
150,5,2026-02-22 16:11:53.657988,cart
95,86,2026-02-22 16:11:53.657988,cart
359,42,2026-02-22 16:16:53.657988,cart
616,42,2026-02-22 16:17:53.657988,cart
707,73,2026-02-22 16:21:53.657988,cart
790,84,2026-02-22 16:23:53.657988,cart
251,6,2026-02-22 16:26:53.657988,view
945,8,2026-02-22 16:30:53.657988,view
648,88,2026-02-22 16:35:53.657988,cart
650,36,2026-02-22 16:38:53.657988,cart
648,82,2026-02-22 16:51:53.657988,view
793,11,2026-02-22 16:57:53.657988,view
150,11,2026-02-22 16:58:53.657988,view
95,78,2026-02-22 17:02:53.657988,view
790,84,2026-02-22 17:02:53.657988,purchase
150,5,2026-02-22 17:02:53.657988,view
150,21,2026-02-22 17:06:53.657988,view
650,32,2026-02-22 17:07:53.657988,cart
251,12,2026-02-22 17:09:53.657988,purchase
359,47,2026-02-22 17:12:53.657988,cart
790,59,2026-02-22 17:15:53.657988,cart
616,89,2026-02-22 17:15:53.657988,cart
707,65,2026-02-22 17:17:53.657988,view
793,2,2026-02-22 17:18:53.657988,view
616,64,2026-02-22 17:19:53.657988,view
650,46,2026-02-22 17:24:53.657988,cart
648,2,2026-02-22 17:33:53.657988,cart
648,14,2026-02-22 17:37:53.657988,view
95,89,2026-02-22 17:47:53.657988,view
